article,year_week,price,target
Крепкий алкоголь #60,202019,407.6,10.0
Крепкий алкоголь #60,201951,360.1,3.0
Крепкий алкоголь #60,201901,407.6,4.0
Крепкий алкоголь #60,202012,373.2,4.0
Крепкий алкоголь #60,202025,407.6,0.0
Крепкий алкоголь #60,201932,407.6,3.0
Крепкий алкоголь #60,201909,407.6,3.0
Крепкий алкоголь #60,201943,407.6,2.0
Крепкий алкоголь #60,201904,407.6,2.0
Крепкий алкоголь #60,202023,407.6,5.0
Крепкий алкоголь #60,202047,407.6,0.0
Крепкий алкоголь #60,201850,407.6,4.0
Крепкий алкоголь #60,202046,407.6,2.0
Крепкий алкоголь #60,202106,407.6,0.0
Крепкий алкоголь #60,202042,407.6,2.0
Крепкий алкоголь #60,201924,407.6,5.0
Крепкий алкоголь #60,201942,407.6,2.0
Крепкий алкоголь #60,201916,407.6,0.0
Крепкий алкоголь #60,201845,407.6,3.0
Крепкий алкоголь #60,201918,407.6,4.0
Крепкий алкоголь #60,201915,407.6,5.0
Крепкий алкоголь #60,202035,407.6,4.0
Крепкий алкоголь #60,201919,407.6,12.0
Крепкий алкоголь #60,201852,407.6,0.0
Крепкий алкоголь #60,202009,407.6,4.0
Крепкий алкоголь #60,201950,407.6,3.0
Крепкий алкоголь #60,201853,407.6,6.0
Крепкий алкоголь #60,202041,407.6,0.0
Крепкий алкоголь #60,201913,407.6,3.0
Крепкий алкоголь #60,201917,407.6,3.0
Крепкий алкоголь #60,202005,407.6,3.0
Крепкий алкоголь #60,202003,407.6,
Крепкий алкоголь #60,201947,350.9,3.0
Крепкий алкоголь #60,202026,407.6,0.0
Крепкий алкоголь #60,201928,407.6,5.0
Крепкий алкоголь #60,202108,407.6,0.0
Крепкий алкоголь #61,201938,197.8,2.0
Крепкий алкоголь #61,201937,205.4,2.0
Крепкий алкоголь #61,201949,229.4,1.0
Крепкий алкоголь #61,201944,229.4,1.0
Крепкий алкоголь #61,201940,208.0,2.0
Крепкий алкоголь #61,202032,229.4,2.0
Крепкий алкоголь #61,201943,229.4,0.0
Крепкий алкоголь #61,202112,229.4,0.0
Крепкий алкоголь #61,202045,229.4,1.0
Крепкий алкоголь #61,202111,229.4,3.0
Крепкий алкоголь #61,202034,207.4,0.0
Крепкий алкоголь #61,202037,217.5,0.0
Крепкий алкоголь #61,201851,229.4,1.0
Крепкий алкоголь #61,201945,229.4,0.0
Крепкий алкоголь #61,201948,229.4,1.0
Крепкий алкоголь #61,201850,229.4,2.0
Крепкий алкоголь #61,202013,229.4,2.0
Крепкий алкоголь #61,201932,229.4,0.0
Крепкий алкоголь #61,201901,229.4,1.0
Крепкий алкоголь #61,202047,229.4,0.0
Крепкий алкоголь #61,201933,207.8,2.0
Крепкий алкоголь #61,202017,229.4,2.0
Крепкий алкоголь #61,201905,229.4,1.0
Крепкий алкоголь #61,201935,229.4,0.0
Крепкий алкоголь #61,202106,229.4,0.0
Крепкий алкоголь #61,201953,229.4,0.0
Крепкий алкоголь #61,201942,229.4,1.0
Крепкий алкоголь #61,202110,229.4,0.0
Крепкий алкоголь #61,202025,229.4,1.0
Крепкий алкоголь #61,202052,229.4,-1.0
Крепкий алкоголь #61,201925,199.1,3.0
Крепкий алкоголь #61,202010,229.4,0.0
Крепкий алкоголь #61,202043,229.4,1.0
Крепкий алкоголь #61,201923,229.4,0.0
Крепкий алкоголь #61,201913,229.4,1.0
Крепкий алкоголь #61,202016,229.4,1.0
Крепкий алкоголь #61,202046,229.4,1.0
Крепкий алкоголь #61,201849,204.5,2.0
Крепкий алкоголь #61,201917,229.4,1.0
Крепкий алкоголь #61,201936,229.4,1.0
Крепкий алкоголь #61,201934,229.4,1.0
Крепкий алкоголь #61,202027,229.4,2.0
Крепкий алкоголь #61,202044,229.4,
Крепкий алкоголь #61,201909,229.4,1.0
Крепкий алкоголь #61,201847,229.4,1.0
Крепкий алкоголь #61,202022,229.4,1.0
Крепкий алкоголь #61,201907,229.4,4.0
Крепкий алкоголь #61,202001,229.4,2.0
Крепкий алкоголь #61,202014,229.4,0.0
Крепкий алкоголь #61,202002,229.4,1.0
Крепкий алкоголь #61,202035,229.4,3.0
Крепкий алкоголь #61,201853,229.4,0.0
Крепкий алкоголь #61,202031,229.4,1.0
Крепкий алкоголь #61,202019,201.8,9.0
Крепкий алкоголь #61,201921,229.4,2.0
Крепкий алкоголь #61,202030,229.4,1.0
Крепкий алкоголь #61,201911,229.4,2.0
Крепкий алкоголь #61,202050,229.4,1.0
Крепкий алкоголь #61,201852,229.4,2.0
Крепкий алкоголь #61,202053,201.8,3.0
Крепкий алкоголь #61,201848,229.4,1.0
Крепкий алкоголь #61,202011,229.4,2.0
Крепкий алкоголь #61,202020,229.4,1.0
Крепкий алкоголь #61,201920,229.4,2.0
Крепкий алкоголь #61,201918,203.4,3.0
Крепкий алкоголь #61,202107,229.4,1.0
Крепкий алкоголь #61,201952,229.4,2.0
Крепкий алкоголь #61,202033,229.4,1.0
Крепкий алкоголь #61,202048,229.4,1.0
Крепкий алкоголь #61,202023,229.4,3.0
Крепкий алкоголь #61,201912,229.4,0.0
Крепкий алкоголь #61,201924,229.4,2.0
Крепкий алкоголь #61,201908,229.4,2.0
Крепкий алкоголь #61,201902,229.4,2.0
Крепкий алкоголь #61,202101,229.4,1.0
Крепкий алкоголь #61,202104,229.4,0.0
Крепкий алкоголь #61,202049,229.4,2.0
Крепкий алкоголь #61,202105,229.4,2.0
Крепкий алкоголь #61,201910,229.4,6.0
Крепкий алкоголь #61,202108,229.4,4.0
Крепкий алкоголь #61,202039,229.4,1.0
Крепкий алкоголь #61,201914,229.4,2.0
Крепкий алкоголь #61,201950,229.4,1.0
Крепкий алкоголь #61,202029,229.4,1.0
Крепкий алкоголь #61,202026,229.4,2.0
Крепкий алкоголь #61,202038,229.4,1.0
Крепкий алкоголь #61,201915,229.4,2.0
Крепкий алкоголь #61,201929,229.4,0.0
Крепкий алкоголь #61,202103,229.4,1.0
Крепкий алкоголь #61,202040,212.5,2.0
Крепкий алкоголь #61,202007,229.4,0.0
Крепкий алкоголь #61,202109,229.4,4.0
Крепкий алкоголь #61,201939,216.3,1.0
Крепкий алкоголь #61,202102,229.4,0.0
Крепкий алкоголь #61,201845,229.4,1.0
Крепкий алкоголь #61,202042,229.4,0.0
Крепкий алкоголь #61,201904,229.4,1.0
Крепкий алкоголь #61,201926,229.4,1.0
Крепкий алкоголь #61,202008,229.4,2.0
Крепкий алкоголь #61,202012,229.4,0.0
Крепкий алкоголь #61,201931,229.4,1.0
Крепкий алкоголь #61,201906,229.4,2.0
Крепкий алкоголь #61,202018,229.4,0.0
Крепкий алкоголь #61,202028,229.4,1.0
Крепкий алкоголь #61,202004,229.4,1.0
Крепкий алкоголь #61,202003,229.4,2.0
Крепкий алкоголь #61,202009,229.4,2.0
Крепкий алкоголь #61,202015,229.4,2.0
Крепкий алкоголь #61,202051,229.4,1.0
Крепкий алкоголь #61,202024,229.4,0.0
Крепкий алкоголь #61,202006,229.4,2.0
Крепкий алкоголь #61,202041,229.4,0.0
Крепкий алкоголь #61,201941,229.4,1.0
Крепкий алкоголь #61,201903,229.4,1.0
Крепкий алкоголь #62,201906,431.5,7.0
Крепкий алкоголь #62,202049,431.5,0.0
Крепкий алкоголь #62,201918,431.5,0.0
Крепкий алкоголь #62,201908,431.5,8.0
Крепкий алкоголь #62,201938,431.5,2.0
Крепкий алкоголь #62,201903,431.5,5.0
Крепкий алкоголь #62,201921,431.5,5.0
Крепкий алкоголь #62,202050,431.5,3.0
Крепкий алкоголь #62,202106,431.5,4.0
Крепкий алкоголь #62,201928,431.5,6.0
Крепкий алкоголь #62,202009,431.5,5.0
Крепкий алкоголь #62,201911,431.5,8.0
Крепкий алкоголь #62,202019,431.5,14.0
Крепкий алкоголь #62,202012,431.5,4.0
Крепкий алкоголь #62,201936,431.5,4.0
Крепкий алкоголь #62,201849,400.1,6.0
Крепкий алкоголь #62,202002,431.5,0.0
Крепкий алкоголь #62,201848,431.5,3.0
Крепкий алкоголь #62,201923,431.5,7.0
Крепкий алкоголь #62,201952,431.5,0.0
Крепкий алкоголь #62,202008,431.5,7.0
Крепкий алкоголь #62,201932,431.5,5.0
Крепкий алкоголь #62,201951,431.5,0.0
Крепкий алкоголь #62,202025,431.5,3.0
Крепкий алкоголь #62,201946,431.5,3.0
Крепкий алкоголь #62,202010,431.5,0.0
Крепкий алкоголь #62,201925,431.5,4.0
Крепкий алкоголь #62,201937,431.5,4.0
Крепкий алкоголь #62,202034,431.5,2.0
Крепкий алкоголь #62,201851,431.5,4.0
Крепкий алкоголь #62,201940,431.5,
Крепкий алкоголь #62,201907,431.5,15.0
Крепкий алкоголь #62,202042,431.5,2.0
Крепкий алкоголь #62,202045,385.3,6.0
Крепкий алкоголь #62,202006,431.5,0.0
Крепкий алкоголь #62,202103,431.5,0.0
Крепкий алкоголь #62,202017,431.5,5.0
Крепкий алкоголь #62,201920,407.9,0.0
Крепкий алкоголь #62,201939,431.5,2.0
Крепкий алкоголь #62,201902,431.5,6.0
Крепкий алкоголь #62,201931,431.5,5.0
Крепкий алкоголь #62,202108,431.5,11.0
Крепкий алкоголь #62,201901,431.5,5.0
Крепкий алкоголь #62,201919,431.5,17.0
Крепкий алкоголь #62,202107,431.5,4.0
Крепкий алкоголь #62,201943,431.5,0.0
Крепкий алкоголь #62,202104,431.5,0.0
Крепкий алкоголь #62,202020,379.5,8.0
Крепкий алкоголь #62,202016,431.5,-1.0
Крепкий алкоголь #62,202105,431.5,6.0
Крепкий алкоголь #62,202038,431.5,2.0
Крепкий алкоголь #62,202039,431.5,3.0
Крепкий алкоголь #62,201930,431.5,3.0
Крепкий алкоголь #62,201910,431.5,18.0
Крепкий алкоголь #62,201945,431.5,4.0
Крепкий алкоголь #62,202033,431.5,3.0
Крепкий алкоголь #62,202003,431.5,3.0
Крепкий алкоголь #62,201916,431.5,6.0
Крепкий алкоголь #62,201846,431.5,0.0
Крепкий алкоголь #62,201905,431.5,0.0
Крепкий алкоголь #62,202024,431.5,5.0
Крепкий алкоголь #62,202023,431.5,6.0
Крепкий алкоголь #62,202051,431.5,0.0
Крепкий алкоголь #62,202046,431.5,2.0
Крепкий алкоголь #62,202013,431.5,0.0
Крепкий алкоголь #62,201934,431.5,3.0
Крепкий алкоголь #62,202031,431.5,6.0
Крепкий алкоголь #62,202102,431.5,3.0
Крепкий алкоголь #62,202005,431.5,0.0
Крепкий алкоголь #62,202001,431.5,5.0
Крепкий алкоголь #62,201853,431.5,9.0
Крепкий алкоголь #62,201948,431.5,0.0
Крепкий алкоголь #62,202021,431.5,4.0
Крепкий алкоголь #62,202015,431.5,0.0
Крепкий алкоголь #62,202018,431.5,7.0
Крепкий алкоголь #62,201847,431.5,3.0
Крепкий алкоголь #62,201947,431.5,2.0
Крепкий алкоголь #62,202110,431.5,0.0
Крепкий алкоголь #62,201949,431.5,4.0
Крепкий алкоголь #62,201914,431.5,
Крепкий алкоголь #62,201909,381.7,8.0
Крепкий алкоголь #62,202011,431.5,5.0
Крепкий алкоголь #62,202112,431.5,4.0
Крепкий алкоголь #62,201941,431.5,4.0
Крепкий алкоголь #62,202047,431.5,0.0
Крепкий алкоголь #62,202029,431.5,3.0
Крепкий алкоголь #62,201922,402.4,7.0
Крепкий алкоголь #62,201913,431.5,0.0
Крепкий алкоголь #62,202004,431.5,3.0
Крепкий алкоголь #62,202022,431.5,0.0
Крепкий алкоголь #62,202014,431.5,8.0
Крепкий алкоголь #62,202037,431.5,
Крепкий алкоголь #62,202027,431.5,6.0
Крепкий алкоголь #62,201917,431.5,4.0
Крепкий алкоголь #62,202035,431.5,6.0
Крепкий алкоголь #62,201915,431.5,8.0
Крепкий алкоголь #62,201852,431.5,3.0
Крепкий алкоголь #62,202044,431.5,4.0
Крепкий алкоголь #62,201850,431.5,4.0
Крепкий алкоголь #62,202048,431.5,4.0
Крепкий алкоголь #62,201927,431.5,5.0
Крепкий алкоголь #62,202030,398.9,5.0
Крепкий алкоголь #62,201929,431.5,5.0
Крепкий алкоголь #62,202032,431.5,0.0
Крепкий алкоголь #62,202052,397.3,13.0
Крепкий алкоголь #62,202040,431.5,3.0
Крепкий алкоголь #62,202041,431.5,0.0
Крепкий алкоголь #62,201944,431.5,3.0
Крепкий алкоголь #62,202026,431.5,5.0
Крепкий алкоголь #62,202028,431.5,4.0
Крепкий алкоголь #62,201904,431.5,3.0
Крепкий алкоголь #62,201912,431.5,5.0
Крепкий алкоголь #62,202043,390.3,5.0
Крепкий алкоголь #62,202036,431.5,0.0
Крепкий алкоголь #62,201933,431.5,4.0
Крепкий алкоголь #63,201847,180.5,2.0
Крепкий алкоголь #63,202029,180.5,2.0
